date_created_utc,creator,creator_url,version,os,question_id,question_url,question_title,question_content
2026-05-19 21:19,davesrepaircom,https://support.mozilla.org/en-US/user/davesrepaircom/,140.10.2esr (64-bi,Linux Mint 22.3,1582494,https://support.mozilla.org/questions/1582494,Autokey pasting into Tbird (only) causing typos (Linux Mint),"'Morning,                                                                                                                                   5-19-26 I'm having an issue that's not major, but irritating. and getting time-consuming.  'Recently left Windows 11 behind (good riddance!) and have gone back to Linux Mint, which is working out well for me. But there's a strange and persistent glitch"" when pasting into T-bird from Autokey, which I use daily,  I get typos, dropped spaces, etc, whenever pasting into T-bird BUT INTO NO OTHER PROGRAMS. My workaround has been to paste first into a text editor (which receives the pasted text perfectly formatted), THEN into T-bird from there.  Again, it's not a major, life-threatening issue, but at the end of the day it's a real time-consumer.  I've posted this question on other forums, but no one can give me an answer. Is there a text setting or something n T-bird that I'm missing? A different form of ASCII, etc? Thanks for any suggestions you can think of.  Btw, I've used and loved T-bird for many years, and love it. Best email client I've ever used, and I've been online since the mid-90's (yeah, I'm an antique! ha ha). I try to send a donation once / year. Keep up the good work!  Thanks again,  Dave Harnish drs@sosbbs.com John 3:3 "
2026-05-19 21:19,picket2,https://support.mozilla.org/en-US/user/picket2/,150.0.2,Windows 11,1582495,https://support.mozilla.org/questions/1582495,"Tbird will not accept my password for pop.verizon,net and I cannot start using Tbird.",Tell me how to activate Tbird when my password for pop.verizon.net doesn't work. 
2026-05-20 00:50,mdouglas3,https://support.mozilla.org/en-US/user/mdouglas3/,140.10.2esr (64 bi,Windows 11,1582537,https://support.mozilla.org/questions/1582537,Thunderbird suddenly can't connect with my email server to send outgoing messages.,"I have used Thunderbird as my mail client for many years on both my Windows workstation and my Windows laptop. My ISP is Spectrum. All of a sudden, today, Thunderbird has stopped sending outgoing emails from my workstation. I get a message telling me that Thunderbird can't connect with the server. Outgoing email seems to work fine on the laptop, as well as on Spectrum's own Webmail interface. I think I'm getting all my incoming messages, although it's hard to know that for sure. Both machines are running Windows 11. I haven't changed any configurations. What can I do to get Thunderbird to function correctly on my workstation? Thank you. "
2026-05-20 06:09,tails618,https://support.mozilla.org/en-US/user/tails618/,140.10.1esr-bb22,Linux (Aurora 44),1582585,https://support.mozilla.org/questions/1582585,Calendar wider than screen,"I opened Thunderbird today (technically Betterbird, I don't *think* any of the Betterbird differences would affect this) and my calendar is wider than the screen itself. I have no idea how to fix this. It might've happened because last time it was open, my laptop was connected to a larger monitor. I've attached a picture. (I wasn't really sure what to select for the question topic; I went with accessibility because the issue is obviously affecting my usage.) "
2026-05-20 10:17,Trey.Howard08,https://support.mozilla.org/en-US/user/Trey.Howard08/,140.10.2esr,Linux - Kubuntu 24.04,1582623,https://support.mozilla.org/questions/1582623,"Unable to log in at server, Probably wrong configuration, username or password","I have been using Tbird & Yahoo successfully for years.  The Yahoo made the change to require OAuth2.  After that change I did get new mail.  After that I couldn't receive new messages.  I decide this could be fixed by removing my Yahoo account from Tbird and setting it up again.   1 starting from Account Setup, I enter my name, email address and password.  2 Before clicking Continue I disable blocking on my pi-hole in case that could be an issue.  3 A pop-up with a Yahoo ad appears.  4 I click next and enter my password and click next again.  5 I check a box to agree to some terms and Agree  6 Tbird gives me a green box saying, ""Configuration found in Mozilla ISP database.  7 I ensure IMAP is selected and click Done.  8 I get another pop-up from Yahoo  9 I check a box to agree to some terms and Agree  10 That green box turns yellow and now says, ""Unable to log in at server, Probably wrong configuration, username or password.""  11 I can login to the Yahoo webmail page, and there I see a new message that start with, ""Your Yahoo account XXXX was used to sign in to a new third part application on thunderbird.""  12 Accept cookies from sites is checked  13 I am not using a VPN and my network is the same as when Yahoo and Tbird were playing nicely.  14 Outgoing Server settings for Yahoo Mail list OAuth2 for Authentication method.  What else can I check to setup Yahoo with Tbird?  Let me know if there are logs I can provide to help. "
2026-05-20 13:28,OverstreetENGR1,https://support.mozilla.org/en-US/user/OverstreetENGR1/,Tbird 102,Windows 10,1582648,https://support.mozilla.org/questions/1582648,Installed Tbird 102 on 2 Machines - Issues with In/Out Servers,"Have TBird 102 Installed on 2 Dell LapTop Machines - Win10 OS The Installation Process Completes but am having issues with the Incoming Email Server Settings, and the Out Going Email Server Settings.   On One Installation ( Nov2025 TimeFrame) , the Emails come down into the InBox  But Will Not Go Out.  On the Other Installation ( May 2026 TimeFrame ) ... Cannot set up Email Account ... username/password errors. "
2026-05-20 16:11,haui37,https://support.mozilla.org/en-US/user/haui37/,140.10.2esr,Linux,1582665,https://support.mozilla.org/questions/1582665,Calendar does not create event when Accepting Invitation from subscribed calendar (on linux),"Hi there, I'm having an issue where I receive invitations by the owner of a calendar i subscribed to. I have to subscribe to the calendar to be able to schedule events with them. When I receive the invite, it keeps saying ""already processed"" which is not the case. I dont have that event in my calendar and it has not been accepted. I have checked that the subscribed calendar is not linked to my account (calendar settings, email account: empty) and the actual calendar is linked to my email account (calendar settings, my email account). what should happen logically is the ""subscribed"" calendar should not be counted as my calendar, events should not be counted as already processed and invites should be clickable and then be transfered to the calendar linked to the receiving email address. Mind you, thunderbird on mobile works like it should. Its only the linux client that has this issue. Thanks in advance for any help. "
2026-05-20 17:55,j.abr,https://support.mozilla.org/en-US/user/j.abr/,151,Windows 11,1582677,https://support.mozilla.org/questions/1582677,Quick Filter shows only a few results.,"When using the Quick Filter bar to search emails, only a partial list of results is displayed (approximately 2-7 messages). Switching the view from Table to Cards and back to Table via the top-right menu causes the full result list to appear instantly. Similarly, resizing the message list panel triggers the same refresh. I have already tried creating a new profile, but the issue persists. Has anyone else experienced this behavior, and is there a known fix or workaround? "
2026-05-20 18:49,miha3,https://support.mozilla.org/en-US/user/miha3/,150.0.2 (64-bit),Linux,1582691,https://support.mozilla.org/questions/1582691,EWS NTLM often whines that password is not correct,"I've successfully connected to a hosted Exchange server through EWS and NTLM authentication (kudos BTW). But there is a problem - often during operations against EWS I'm presented with ""Login to account XXX failed"" ""Login to server YYY with account XXX failed"". I can ignore it (cancel) and it will work for seconds or minutes but eventually reappear. Sometimes it's very frequent, sometimes is here and there. TL;DR; connection works, I can read directories and e-mails. From looking at development tools I see these scenarios: 1. POST requests return 200 always (no messsage of course) 2. Eventually a POST would return 401. Then Thunderbird issues a GET, it returns 401 as well but response includes header WWW-Authenticate: NTLM XXXXXX. Then another GET is issued containing header ""Authorization"" with the value from previous response. This time it gets 200 and continues without POST requests without a dialog. 3. Sometimes there are more POST requests with 401 (I assume in parallel) before a GET is issued and then I see a dialog. Sometimes it recovers (regardless of whether I cancel or retry), sometimes gets stuck with 401 with dialog reappearing each time it tries something. This case it's similar in sense that thunderbird issues GET with 401 and WWW-Authenticate header, issues another GET with Authenticate header but still gets 401. If I had to guess I'd say the problem happens when POST requests are issued in parallel, not sequentially. OTOH it might be a problem at the server, but it isn't very likely. "
2026-05-20 19:44,tmccaffery,https://support.mozilla.org/en-US/user/tmccaffery/,151,Windows 11,1582702,https://support.mozilla.org/questions/1582702,Outlook Calendar Support for Version 151,"I updated Thunderbird to version 151 yesterday and my Outlook e-mail and calendars did not port across to the new version. Re-installing the e-mail account was fairly simply using the account hub. However, trying to add my Outlook calendars to Thunderbird is proving to be much more difficult. Any advice or suggestions would be greatly appreciated. "
2026-05-20 22:21,mbhaupt,https://support.mozilla.org/en-US/user/mbhaupt/,150.0.2 (64 bit),Windows 11,1582737,https://support.mozilla.org/questions/1582737,"I cannot install 2 old mail accounts in Thunderbird, they are not approved","With help from Chatgpt I have tried all possible combinations of server settings, but even if everything seems OK it ends with the message that it is not approved. Chatgpt thinks that it the problem is OAuth not working, maybe because the mail addresses are too old, they are @dbmail.com, and webmail says that the server is outlook.live.com. "
2026-05-21 01:34,peterray,https://support.mozilla.org/en-US/user/peterray/,150.0.2 (64-bit,Windows 11,1582781,https://support.mozilla.org/questions/1582781,Cannot log into new installation of thunderbird on my laptop,"I had to reinstall windows 11 on my laptop so I also had to reinstall Thunderbird, but the latter will not accept my email & password (same as on my desktop). (I do not use hotmail or outlook, just Thunderbird.) Is there something I'm missing? "
2026-05-21 01:56,dannylo.dias,https://support.mozilla.org/en-US/user/dannylo.dias/,.,Windows 11,1582786,https://support.mozilla.org/questions/1582786,Migração e-mail ThunderBird (POP) para Outlook (PST) | Migrating Thunderbird email (POP) to Outlook (PST),"Olá, tudo bem? Preciso de uma ajuda referente a migração de um e-mail do ThunderBird que está configurado como POP para um pst pois preciso configurar os antigos e-mail também. Tentei ferramentas como o Storemail home, porém não houve sucesso. Saberiam me ajudar?  Hello, how are you? I need some help regarding migrating a Thunderbird email account that is configured as POP to a PST file, because I need to set up the old emails as well. I tried tools like MailStore Home, but had no success. Could you help me out? "
2026-05-21 03:47,tmccaffery,https://support.mozilla.org/en-US/user/tmccaffery/,151.0,Windows 11,1582808,https://support.mozilla.org/questions/1582808,TB151.0 Link to Outlook Calendar,"I updated to TB151.0 and lost access to my Outlook e-mail and calendar. After re-loading OWL my e-mail returned. However, I am unable to re-link on a read/write/synchronize basis to my Outlook calendar. I have tried adding a new calendar in every way I can think of and nothing works. I am tired of fighting with TB over this and am about to dump it and set up my accounts on Outlook. Please help me give TB one more chance. "
2026-05-21 14:14,adam.anon,https://support.mozilla.org/en-US/user/adam.anon/,151.0,Windows 10/11,1582899,https://support.mozilla.org/questions/1582899,Thunderbird 151 message list in table view now has awful pitch black background,"Hi, I've just updated my Thunderbird for Windows to 151 and I got this nasty surprise (this is why I hate updates these days). The message list in dark mode, in a table view, now has this awful pitch black background instead of the normal dark brown as it used to have. It looks OK in cards mode, but I don't like cards mode. I certainly hope this is a bug and not by design. Can this be fixed, please? It looks terrible, it's hard to look at, like old Windows 10 dark mode or some high contrast accessibility mode. Thank you! "
2026-05-21 19:18,richardarosenzweigesq,https://support.mozilla.org/en-US/user/richardarosenzweigesq/,just updated,Windows 11,1582934,https://support.mozilla.org/questions/1582934,"when i get the notice that an email has arrived, ie the counter shows how many emails are unread, then i read them, but the counter stays at 1. how do i get it to reflect that all emails are read","when i get the notice that an email has arrived, ie the counter shows how many emails are unread, then i read them, but the counter stays at 1. how do i get it to reflect that all emails are read "
2026-05-21 19:52,bespra49,https://support.mozilla.org/en-US/user/bespra49/,128.3.3esr (64-Bit,Windows 11,1582939,https://support.mozilla.org/questions/1582939,Server rejects  additional mail.de account,"I  wish to add a new account to 'mail.de' in thunderbird.  I can enter 'mail.de' and there access  'spranger@mail.de'. But when I try to open a new account in thundermail, this is rejected by server. "
2026-05-21 22:59,mcmillan5128,https://support.mozilla.org/en-US/user/mcmillan5128/,140.11.0esr,Windows 11,1582971,https://support.mozilla.org/questions/1582971,Email stopped working,My ISP uses TLS 1.2 but I still can't get my email. This just happened suddenly last week. I know it is not my ISP because the web mail still works on my phone.  Any clues? Thanks GMc 
2026-05-22 02:29,mewright95,https://support.mozilla.org/en-US/user/mewright95/,147.0.1,Windows 11,1583013,https://support.mozilla.org/questions/1583013,Thunderbird set up problem,"In initial set up of Thunderbird laptop: on the last screen of set up, after entering username and password, Thunderbird set up posts a green background notice: "" [checkmark] Configuration found in Mozilla ISP database."" When ""Done"" is selected, a the following yellow background notice is posted: ""Unable to log in at server. Probably wrong configuration, username or password."" I know username and password are correct; they allow access to email via Spectrum webmail. I am confident configuration is correct [IMAP] \,because that is the configuration I have always used with my Thunderbird account on other computers. Suggestions? "
2026-05-22 04:05,RalphSimon,https://support.mozilla.org/en-US/user/RalphSimon/,151.0,Windows 11,1583030,https://support.mozilla.org/questions/1583030,anniversary not saving,"bold text When I enter a contacts anniversary in Thunderbird  > Address book > edit > Add special date, It does not save. "
2026-05-22 05:01,EgbertiB,https://support.mozilla.org/en-US/user/EgbertiB/,,Windows 11,1583041,https://support.mozilla.org/questions/1583041,"Filteren is mijn probleem, slechts enkele berichten zijn naar de gewenste lokale map verhuist, maar de meeste blijven in de Postvak-In staan, het filter-log blijft leeg.","De situatie is als volgt, Thunderbird heeft 13000 berichten of in ieder geval de headers ervan, opgehaald, en in mijn ""Postvak IN"" geplaatst, en er 8000 gekopieerd en in de folder Belangrijk geplaatst. Een keuze van Thunderbird. In 4 lokale mappen, bevat er één 1 bericht, en een tweede lokale map bevat 77 berichten, de overige lokale mappen zijn leeg, het ""Flterlogboek"" is eveneens leeg. Voor alle lokale doel mappen is een filter. Alle filters zijn geselecteerd, en bij ""Nu-Uitvoeren"" lijkt geen tijd te kosten. Gebeurd het filteren eigenlijk wel? Het verplaatsen naar een lokale map gaat in ieder geval niet. Wat zou ik hieraan kunnen doen? Bij voorbaat mijn dank, met vriendelijke groet, Egbert de Ruijter "
2026-05-22 10:44,hartvanyi,https://support.mozilla.org/en-US/user/hartvanyi/,151.0,Windows 10,1583077,https://support.mozilla.org/questions/1583077,o365 e-mail fiók kezelési probléma,Jó reggelt! A 151.0 változatban az o365 levelező fiókba érkező leveleknél nem működik a továbbküldés funkció. Nem jelenik meg a levél szerkesztő ablak sem. A nem o365 levelező rendszereknél minden jól működik.  Szép napot nektek! Tamás 
2026-05-22 23:40,jtblazek,https://support.mozilla.org/en-US/user/jtblazek/,150.0.2,Windows 11,1583186,https://support.mozilla.org/questions/1583186,Outgoing Spectrum (wi.rr.com) emails sometimes not processing.,"Earlier this week I replaced my router and modem with Spectrum's latest equipment offering higher speeds and a back up battery.  Sometimes the outgoing emails come back unsent with the same message as others I see have noted.  Error occurred while sending and I am using the same outgoing - mail.twc.com, for the outgoing server.  I found that if I try to resend 2 or 3 more times the email does finally get sent.  And yes my incoming emails come through without an issue.   Also, for 2-3 days after making the equipment switch, when Thunderbird would check for emails and there were none to download, I would receive a message to check settings and that it was unable to connect.  However by day 3 and 4 after the new installation I no longer receive that extra pop-up message that only started occurring after the equipment change.  Any thoughts?  Or is it Spectrum? Terri "
2026-05-23 03:17,ndbrill,https://support.mozilla.org/en-US/user/ndbrill/,Latest Windows,Windows 11,1583222,https://support.mozilla.org/questions/1583222,"""Automatically follow detected online state"" does not work for Yahoo SMTP server","Cannot get online mode to send message. It is NOT a matter of a menu item hidden. ""Automatically follow detected online state"" does not work for Yahoo SMTP server after computer turned off and Internet connection lost. And now no pop up appears to add a newly acquired Yahoo password in order to send a message.  After computer turned off, SMTP always requires a new 3rd party password from Yahoo. IMAP never requires updated password from Yahoo. "
2026-05-23 20:09,blhalteman,https://support.mozilla.org/en-US/user/blhalteman/,151.0 (64-bit),Windows 10,1583336,https://support.mozilla.org/questions/1583336,why are suddenly are all my emails going right to my trash bin?,Why are suddenly are all my emails going right to my trash bin? I did have to change my email password.  Could that be the reason? 
2026-05-24 15:49,akarinliu,https://support.mozilla.org/en-US/user/akarinliu/,151.0,Windows 11,1583486,https://support.mozilla.org/questions/1583486,Thunderbird Login Outlook.com Mailbox Port Clash Bug,"我最近遇到了无法发送邮件的问题，我尝试删除账户重新登录，但是遇到了一个问题：获取登录信息默认使用本地电脑的 443 端口，但是与 Steamcommunity 302 和 Laravel Herd 等涉及使用 https 端口的软件冲突，希望能够改为随机端口以解决该问题。 I recently ran into an issue where I tried to delete my account and re-login, but I had a problem: getting login information was used by port 443 of the local computer by default, but with Steamcommunity 302 and Laravel Herald and other software conflicts involving the use of https port, hoping to change to a random port to resolve the issue. "
2026-05-24 21:57,rellison,https://support.mozilla.org/en-US/user/rellison/,150.0.2,Windows 11,1583539,https://support.mozilla.org/questions/1583539,Filters not working all of the time to outlook,I have 2 accounts one is thru Outlook.com and one is from my cable provider. When a message comes in from my cable provider if the subject meets one of the filter entries it should mov it to the folder in Outlook via the account I have setup in thunderbird. Sometimes this takes place and it worked like it was supposed to and others it doesn't I find all of the message that should have been forwarded still in the inox of the other account. When I look at the filter log it shows that the move was completed. Its kind of funny because the folder in theoutlook account turns blue like it is holding a new message but when you click on it the message is not there. Thanks Rick 
2026-05-25 02:19,Highlander009,https://support.mozilla.org/en-US/user/Highlander009/,140.11.0esr (64-bi,Windows 10,1583580,https://support.mozilla.org/questions/1583580,No new messages alert,"I have TB version 140.11.0esr (64-bit) running on Win 10. I have multiple accounts and each is set to check for new messages every 10 minutes (nothing else is ticked under ""Server Settings).  Everything is ticked under ""When new message arrives"" (and default sound is used). When new messages were available to download, TB used to play alert sound (and I would know to download new messages) but now TB is sounding (the new messages) alert every time it checks for new messages even if there are NO new messages to download! How do I revert to the alert ONLY being sounded when there ARE new messages to download? "
2026-05-25 06:59,pike42begap,https://support.mozilla.org/en-US/user/pike42begap/,151.0 (64 bit),Windows 11,1583610,https://support.mozilla.org/questions/1583610,Cannot print event selected from calendar (using Ctrl-P).  Prints first event in the week instead of selected event,"Week starts on Sunday.  Events scheduled for Monday through Thursday.  Select event set for Thursday and Crtl+P.  Print preview shows event scheduled for Monday, not Thursday's event. "
2026-05-26 01:05,cj23,https://support.mozilla.org/en-US/user/cj23/,May 7 or after. ??,Windows 11,1583741,https://support.mozilla.org/questions/1583741,"After changing some settings, all emails printed as plain text only, even past emails.","I started setting up Thunderbird on May 8, after I got my new windows 11 computer. I added 6 of my most important email accounts (different providers). Today, I went through settings to make things better (I thought). Immediately after, all my email accounts (both current & previous messages started printing in plain text only. I tried to fix by going to view, message body as...simple text, restart, then back to original HTML. Then, restart again. All this to no avail. I am sure it is a setting because until today, all were in HTML. "
2026-05-26 12:03,mbitzl,https://support.mozilla.org/en-US/user/mbitzl/,keine Ahnung,Windows 11,1583830,https://support.mozilla.org/questions/1583830,"Ich komme nicht mehr in mein Thunderbird, da ich die App gelöscht hatte und das Passwort angeblich nicht stimmt.","Ich kam nicht mehr in mein Thunderbird. Es hieß immer, dass ich das Passwort brauche. Dieses wurde aber nicht akzeptiert. Bin Laie in den technischen Dingen. Habe die App deinstalliert, da ich mir sicher war, dass das Passwort das richtige ist. Nun wollte ich die App neu intallieren, aber dazu soll ich das Passwort eingeben. Wahrscheinlich hatte ich es doch mal geändert, kann mich aber nicht erinnern, da ich es ja nie mehr brauchte. Jetzt komme ich auf gar nichts mehr, da man das PAsswort eingeben muss und ich erst gar nicht in Thunderbird komme. Wäre aber sehr wichtig, da hier all meine Mails gespeichert sind. "
2026-05-26 16:23,knightd73,https://support.mozilla.org/en-US/user/knightd73/,140.11.0esr,Linux,1583852,https://support.mozilla.org/questions/1583852,all emails for inbox going to deleted folder,Had my computer recently setup linux mint with Thunderbird for my email access. I used the automatic setup to transfer across from Microsoft Hotmail/outlook system.  now all my emails -time sheets pay advice plus plus important emails are now being delivered automatically to deleted file. Not the inbox  I had a file callede archive where I would store all my previous timesheets pay advice these apart from previous month have been deleted - suspect its a automatic clean up after ex many days so thats lost permanently  How can I resolve this issue of the inbox going to deleted file/folder ? 
2026-05-26 21:38,jbassett,https://support.mozilla.org/en-US/user/jbassett/,151.0.1,Microsoft Windows 11,1583896,https://support.mozilla.org/questions/1583896,Thunderbird keeps re-downloading all email/folders for all accounts,"Thunderbird has started acting as if it is the first time being opened after entering in all account info.  All the folders expand down the left side (as if it's just finding them for the first time) and all email is re-downloaded. Thunderbird is up-to-date using 151.0.1 on Microsoft Windows 11. I have setup the same accounts in Microsoft Outlook, the issue is not happening in Outlook. The email server is Ubuntu Linux, Postfix, Dovecot. "
2026-05-27 02:47,rochmike16,https://support.mozilla.org/en-US/user/rochmike16/,140.11.0esr,Windows 11,1583948,https://support.mozilla.org/questions/1583948,"In my subfolders, under All Mail, I had a large file, with many subfolders, full of vital information, thast has disappeared.","I was working busily in Thunderbird email, where I have a number of subfolders under ""All Mail"" where I store replies and such. One of the most important subfolders (which itself has many subfolders) has suddenly disappeared. I've looked manually through other subfolders, to see if I somehow moved it by accident, to no avail. Is there a way to search for a subfolder, or can anyone suggest where it might have gone? "
2026-05-27 03:58,mgh6rcvkbm,https://support.mozilla.org/en-US/user/mgh6rcvkbm/,150.0.2 (aarch64),Mac OS x 10_15_7,1583958,https://support.mozilla.org/questions/1583958,E-mails are gone,"I licked on the bottom for ""Trash mails control"" under ""Tools/Utilities"", and then ""Delete e-mails as Trash in the Map"" by mistake. (I try to translate here, but may be not correct since I just have the program in Norwegian). All mails in Inbox are gone - and I at once checked my Mail Server by One.com - but everything was gone there too. Are there any way to get them back?? Bjørn Vegard [edited email from community support forum] "
2026-05-27 08:05,dcran5,https://support.mozilla.org/en-US/user/dcran5/,115.18.0 (32 bit),Windows 7,1583986,https://support.mozilla.org/questions/1583986,Deleted a folder..  How to get it back?,I renamed a folder and then when i went to put the emails in it..  it's gone..  how can i get it back?? 
2026-05-27 12:43,RJBuy,https://support.mozilla.org/en-US/user/RJBuy/,15.0.3,Windows 11 vs Windows 7,1584009,https://support.mozilla.org/questions/1584009,Slow Thunderbired email retrieval in Windows 11,"I have 2 Windows 11 laptops running Thunderbird. Retrieval of POP3 account email takes 10 times longer on Windows 11 as compared with Windows 7. I have 13 different email accounts. If there is nothing new to download, my windows 7 computer takes 5 seconds to check all account. Windows 11 takes 50 seconds for the same task... clunking along very much slower. I have tried many approaches to tracking down the cause of the slowness. Antivirus software (Norton 360) and various Thunderbird and system settings. Nothing makes any noticeable difference. I'm at a loss for what to try or even to finding anyone discussing the same issue. I have been using Thunderbird on at least 4 windows 7 pcs with no such issue. Both my windows laptops have the same clunky slowness. I want to move to windows 11, but this is holding me back. Is this just inherent to Windows 11? Any ideas would be appreciated. Thanks "
2026-05-27 16:54,derrickmullard,https://support.mozilla.org/en-US/user/derrickmullard/,140.9,Windows 11,1584035,https://support.mozilla.org/questions/1584035,Thunderbird inbox saying unable to write email to inbox. please can anyone help,message comes up saying unable to write email to mail box.  make sure file system allows you to write privileges and enough disc space to copy to mailbox.  please can anyone help with this as cant seem to contact thunderbird. many thanks 
2026-05-27 17:44,ronaldmackool,https://support.mozilla.org/en-US/user/ronaldmackool/,151.0.1 64 bit,Windows 11,1584040,https://support.mozilla.org/questions/1584040,can't receive messages since I updated this morning,"I updated Thunderbird this morning now I am not receiving mail, I sent out a group email this morning and I'm not sure if they are going out since I address them to myself and BCC to everyone else. Anyone else having this problem since the update? I use Xfinity as my provider Thanks151.0.1 "
2026-05-27 18:45,flamtour,https://support.mozilla.org/en-US/user/flamtour/,151.0.1,Windows 10,1584049,https://support.mozilla.org/questions/1584049,do not OUTBOX in my Thunderbird email - how do I get that,"need OUTBOX on my thunderbird email - not there - what do I do to access, need to delete an email that do not want to send "
2026-05-27 22:53,ckash01,https://support.mozilla.org/en-US/user/ckash01/,102.14.0,Windows 10/11,1584091,https://support.mozilla.org/questions/1584091,Specific Thunderbird user folder location for specific user emails,"Thunderbird Version 102.14.0 When in the Folders, Unread Folders only view and selecting a specific user folder in the Folders pane which contains a specific unread user email, then selecting a specific user email within the folder in the Emails pane, if the All Folders view is selected, then deselected, the specific folder location (which was highlighted) of the specific email being viewed in the Read pane is lost if there are no unread emails remaining.  There are multiple ways in which losing the specific folder location of a specific email is lost.  Another more general condition. With no unread emails, view All Folders only. Select a specific Folder. Select a specific email within the Folder.  Switch to Unread Folders and deselect All Folders.  Select All Folders again. Although the specific email is still selected and in the Read pane, there is no indication as to it's specific folder location in the Folders pane. How can the specific folder location of a specific user email be determined after it's status has changed to Read? For a specific email, the ""Location"" column in the Emails pane would be a logical choice, but it is blank and contains no information. This question is also not related to the Thunderbird app folder locations such as Profile. This question is a functional question about Thunderbird email attributes. "
2026-05-27 23:03,JHHL,https://support.mozilla.org/en-US/user/JHHL/,Unknown,Pop! OS (Ubuntu fork) 21.10,1584094,https://support.mozilla.org/questions/1584094,"Thunderbird stopped working overnight, and now refuses to launch.","I have a fairly old Thunderbird ESR Flatpak installed on my System76 Meerkat. Yesterday, it was working just fine. This morning, it refuses to launch, giving no error message from the desktop, and behaves as if something has been deleted. "
2026-05-28 01:10,linda56,https://support.mozilla.org/en-US/user/linda56/,no idea,,1584110,https://support.mozilla.org/questions/1584110,Sent emails going straight to TRASH folder,"For a few days, MOST of my sent emails are not going to their destination but ending up in the TRASH folder.  If I keep resending, it might finally go through.  I've looked up solutions but still unsure what's going on. "
2026-05-28 06:32,branden.bb,https://support.mozilla.org/en-US/user/branden.bb/,151.0.1 (64-bit),Windows 11,1584158,https://support.mozilla.org/questions/1584158,Thunderbird suddenly not connecting to gmail imap / setting up new gmail fails,"As of a few days ago, I have the latest thunderbird installed and can't say when this began happening, but despite it working for years with two gmail accounts, neither gmail account will now sync / connect and it has authorization issues. I've then tried running thunderbird in a sandbox / uninstalling / reinstalling / deleting the user profile / registry entries, you name it...when setting up a gmail account in thunderbird, an error of ""Authentication error. Unable to log in at server. Probably wrong configuration, username or password."" come up, despite the password being verified as correct. If I manually setup gmail using the gmail settings, of imap.gmail.com / port 993 and SSL / TLS and Oauth2, and do a test, I'm met with ""Connection to server.imap.gmail.com:993 failed"" Nothing has changed on my computer in the time leading up to this not working. No windows updates performed...no changes to the firewall etc. You name it. I've checked it all. Strange! Any ideas? Thanks! "
2026-05-28 22:56,james330,https://support.mozilla.org/en-US/user/james330/,152.0b2,Windows 11,1584315,https://support.mozilla.org/questions/1584315,Deletion of an email in the middle of the message list pane also caused the next selected emai to be the one at the top of the list.,"When I delete a message from the message list (not the first one), the next email selected is the first one in the list. This is a change in behavior - it used to the the one following the position of the deleted the email would be selected. "
